id name Rista Advanced
id author Developer
uciok
info string Move b7c6 score -165
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=37 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31680
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31695
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31730
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31725
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=47 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32620
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32615
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32645
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32645
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32650
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32665
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32615
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32675
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32665
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32675
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32655
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32660
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32675
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=32685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=29 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31690
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31680
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=49 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31745
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31740
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31800
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31810
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=32 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31790
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31735
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31805
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=31 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31725
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31780
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31725
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31795
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: negamax returning -INF! depth=1 ply=5 legal_moves=34 alpha=-30000 beta=90
DEBUG: child returned INF! depth=3 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31685
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31720
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31760
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31770
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31765
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31715
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31715
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31785
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31755
DEBUG: child returned INF! depth=1 score=-30000
DEBUG: evaluate returned crazy score! stand_pat=31775
DEBUG: child returned INF! depth=1 score=-30000
